10us,Module,Name,DemangledName,Type,RawType,Size,DefaultValues,Comment,IsReadOnly
0xB745C4,,gnRendererModelRequestFlags,gnRendererModelRequestFlags,int,,4,,,0
0xB745CC,,_ZN9CRenderer21ms_pLodDontRenderListE,CRenderer::ms_pLodDontRenderList,tRenderListEntry *,,4,,,0
0xB745D0,,_ZN9CRenderer17ms_pLodRenderListE,CRenderer::ms_pLodRenderList,tRenderListEntry *,,4,,,0
0xB745D4,,_ZN9CRenderer21m_pFirstPersonVehicleE,CRenderer::m_pFirstPersonVehicle,CVehicle *,,4,,,0
0xB745D8,,_ZN9CRenderer23ms_aInVisibleEntityPtrsE,CRenderer::ms_aInVisibleEntityPtrs,CEntity *[150],,600,,,0
0xB74830,,_ZN9CRenderer23ms_aVisibleSuperLodPtrsE,CRenderer::ms_aVisibleSuperLodPtrs,CEntity *[50],,200,,,0
0xB748F8,,_ZN9CRenderer18ms_aVisibleLodPtrsE,CRenderer::ms_aVisibleLodPtrs,CEntity *[1000],,4000,,,0
0xB75898,,_ZN9CRenderer21ms_aVisibleEntityPtrsE,CRenderer::ms_aVisibleEntityPtrs,CEntity *[1000],,4000,,,0
0xB76838,,_ZN9CRenderer24ms_nNoOfVisibleSuperLodsE,CRenderer::ms_nNoOfVisibleSuperLods,,,1,,,0
0xB7683C,,_ZN9CRenderer25ms_nNoOfInVisibleEntitiesE,CRenderer::ms_nNoOfInVisibleEntities,,,1,,,0
0xB76840,,_ZN9CRenderer19ms_nNoOfVisibleLodsE,CRenderer::ms_nNoOfVisibleLods,,,1,,,0
0xB76844,,_ZN9CRenderer23ms_nNoOfVisibleEntitiesE,CRenderer::ms_nNoOfVisibleEntities,,,1,,,0
0xB76848,,_ZN9CRenderer16ms_fFarClipPlaneE,CRenderer::ms_fFarClipPlane,float,,4,,,0
0xB7684C,,_ZN9CRenderer17ms_fCameraHeadingE,CRenderer::ms_fCameraHeading,,,1,,,0
0xB76850,,_ZN9CRenderer17m_loadingPriorityE,CRenderer::m_loadingPriority,,,1,,,0
0xB76851,,_ZN9CRenderer12ms_bInTheSkyE,CRenderer::ms_bInTheSky,,,1,,,0
0xB76854,,gpOutEntitiesForGetObjectsInFrustum,gpOutEntitiesForGetObjectsInFrustum,CEntity **,,4,,,0
0xB76870,,_ZN9CRenderer20ms_vecCameraPositionE,CRenderer::ms_vecCameraPosition,CVector,,12,,,0
0xB76898,,_controlledCraneNumber,_controlledCraneNumber,,,1,,,0
0xB768B8,,_ZN6CRopes6aRopesE,CRopes::aRopes,,,1,,,0
0xB78200,,_ZN6CStats11StatMessageE,CStats::StatMessage,tStatMessage,,2048,,,0
0xB78A00,,_ZN6CStats21LastMissionPassedNameE,CStats::LastMissionPassedName,char,,8,,,0
0xB78CC8,,_ZN6CStats21TimesMissionAttemptedE,CStats::TimesMissionAttempted,int[86],,400,,,0
0xB78E58,,_ZN6CStats24FavoriteRadioStationListE,CStats::FavoriteRadioStationList,,,1,,,0
0xB78E90,,_ZN6CStats20PedsKilledOfThisTypeE,CStats::PedsKilledOfThisType,int[32],,128,,,0
0xB78F10,,_ZN6CStats17StatReactionValueE,CStats::StatReactionValue,float[59],,236,,,0
0xB79000,,_ZN6CStats12StatTypesIntE,CStats::StatTypesInt,,,1,,,0
0xB79380,,_ZN6CStats14StatTypesFloatE,CStats::StatTypesFloat,,,1,,,0
0xB794CC,,_ZN6CStats21m_ThisStatIsABarChartE,CStats::m_ThisStatIsABarChart,,,1,,,0
0xB794D0,,_ZN6CStats20TotalNumStatMessagesE,CStats::TotalNumStatMessages,,,1,,,0
0xB794D4,,CStats::bStatUpdateMessageDisplayed,CStats__bStatUpdateMessageDisplayed,,,1,,,0
0xB794D8,,_ZN6CStats22m_SprintStaminaCounterE,CStats::m_SprintStaminaCounter,,,1,,,0
0xB794DC,,_ZN6CStats21m_CycleStaminaCounterE,CStats::m_CycleStaminaCounter,,,1,,,0
0xB794E0,,_ZN6CStats19m_CycleSkillCounterE,CStats::m_CycleSkillCounter,,,1,,,0
0xB794E4,,_ZN6CStats20m_SwimStaminaCounterE,CStats::m_SwimStaminaCounter,,,1,,,0
0xB794E8,,_ZN6CStats23m_SwimUnderWaterCounterE,CStats::m_SwimUnderWaterCounter,,,1,,,0
0xB794EC,,_ZN6CStats16m_DrivingCounterE,CStats::m_DrivingCounter,,,1,,,0
0xB794F0,,_ZN6CStats15m_FlyingCounterE,CStats::m_FlyingCounter,,,1,,,0
0xB794F4,,_ZN6CStats13m_BoatCounterE,CStats::m_BoatCounter,,,1,,,0
0xB794F8,,_ZN6CStats13m_BikeCounterE,CStats::m_BikeCounter,,,1,,,0
0xB794FC,,_ZN6CStats12m_FatCounterE,CStats::m_FatCounter,,,1,,,0
0xB79500,,_ZN6CStats16m_RunningCounterE,CStats::m_RunningCounter,,,1,,,0
0xB79504,,_ZN6CStats15m_WeaponCounterE,CStats::m_WeaponCounter,,,1,,,0
0xB79508,,_ZN6CStats14m_DeathCounterE,CStats::m_DeathCounter,,,1,,,0
0xB7950C,,_ZN6CStats18m_MaxHealthCounterE,CStats::m_MaxHealthCounter,,,1,,,0
0xB79510,,_ZN6CStats20m_AddToHealthCounterE,CStats::m_AddToHealthCounter,,,1,,,0
0xB79514,,_ZN6CStats21m_LastWeaponTypeFiredE,CStats::m_LastWeaponTypeFired,,,1,,,0
0xB79538,,g_surfaceInfos,g_surfaceInfos,,,1,,,0
0xB79E30,,_ZN10CTimeCycle30m_BrightnessAddedToAmbientBlueE,CTimeCycle::m_BrightnessAddedToAmbientBlue,,,1,,,0
0xB79E34,,_ZN10CTimeCycle31m_BrightnessAddedToAmbientGreenE,CTimeCycle::m_BrightnessAddedToAmbientGreen,,,1,,,0
0xB79E38,,_ZN10CTimeCycle29m_BrightnessAddedToAmbientRedE,CTimeCycle::m_BrightnessAddedToAmbientRed,,,1,,,0
0xB79E3C,,_ZN10CTimeCycle18m_ExtraColourInterE,CTimeCycle::m_ExtraColourInter,float,,4,,,0
0xB79E40,,_ZN10CTimeCycle24m_ExtraColourWeatherTypeE,CTimeCycle::m_ExtraColourWeatherType,,,1,,,0
0xB79E44,,_ZN10CTimeCycle13m_ExtraColourE,CTimeCycle::m_ExtraColour,,,1,,,0
0xB79E48,,_ZN10CTimeCycle14m_FogReductionE,CTimeCycle::m_FogReduction,,,1,,,0
0xB79E50,,_ZN10CTimeCycle22m_fShadowDisplacementYE,CTimeCycle::m_fShadowDisplacementY,float[16],,64,,,0
0xB79E90,,_ZN10CTimeCycle22m_fShadowDisplacementXE,CTimeCycle::m_fShadowDisplacementX,float[16],,64,,,0
0xB79ED0,,_ZN10CTimeCycle14m_fShadowSideYE,CTimeCycle::m_fShadowSideY,float[16],,64,,,0
0xB79F10,,_ZN10CTimeCycle14m_fShadowSideXE,CTimeCycle::m_fShadowSideX,float[16],,64,,,0
0xB79F50,,_ZN10CTimeCycle15m_fShadowFrontYE,CTimeCycle::m_fShadowFrontY,float[16],,64,,,0
0xB79F90,,_ZN10CTimeCycle15m_fShadowFrontXE,CTimeCycle::m_fShadowFrontX,float[16],,64,,,0
0xB79FD0,,_ZN10CTimeCycle20m_CurrentStoredValueE,CTimeCycle::m_CurrentStoredValue,,,1,,,0
0xB79FD8,,CTimeCyc::IlluminationPool,CTimeCyc__IlluminationPool,char[],,184,,,0
0xB7A090,,CTimeCyc::CloudAlpha3Pool,CTimeCyc__CloudAlpha3Pool,char[],,184,,,0
0xB7A148,,CTimeCyc::CloudAlpha2Pool,CTimeCyc__CloudAlpha2Pool,char[],,184,,,0
0xB7A200,,CTimeCyc::CloudAlpha1Pool,CTimeCyc__CloudAlpha1Pool,char[],,184,,,0
0xB7A2B8,,CTimeCyc::Alpha2Pool,CTimeCyc__Alpha2Pool,char[],,184,,,0
0xB7A370,,CTimeCyc::RGB2BluePool,CTimeCyc__RGB2BluePool,char[],,184,,,0
0xB7A428,,CTimeCyc::RGB2GreenPool,CTimeCyc__RGB2GreenPool,char[],,184,,,0
0xB7A4E0,,CTimeCyc::RGB2RedPool,CTimeCyc__RGB2RedPool,char[],,184,,,0
0xB7A598,,CTimeCyc::Alpha1Pool,CTimeCyc__Alpha1Pool,char[],,184,,,0
0xB7A650,,CTimeCyc::RGB1BluePool,CTimeCyc__RGB1BluePool,char[],,184,,,0
0xB7A708,,CTimeCyc::RGB1GreenPool,CTimeCyc__RGB1GreenPool,char[],,184,,,0
0xB7A7C0,,CTimeCyc::RGB1RedPool,CTimeCyc__RGB1RedPool,char[],,184,,,0
0xB7A878,,CTimeCyc::WaterAlphaPool,CTimeCyc__WaterAlphaPool,char[],,184,,,0
0xB7A930,,CTimeCyc::WaterBluePool,CTimeCyc__WaterBluePool,char[],,184,,,0
0xB7A9E8,,CTimeCyc::WaterGreenPool,CTimeCyc__WaterGreenPool,char[],,184,,,0
0xB7AAA0,,CTimeCyc::WaterRedPool,CTimeCyc__WaterRedPool,char[],,184,,,0
0xB7AB58,,CTimeCyc::BottomCloudRedPool,CTimeCyc__BottomCloudRedPool,char[],,184,,,0
0xB7AC10,,CTimeCyc::BottomCloudGreenPool,CTimeCyc__BottomCloudGreenPool,char[],,184,,,0
0xB7ACC8,,CTimeCyc::BottomCloudBluePool,CTimeCyc__BottomCloudBluePool,char[],,184,,,0
0xB7AD80,,CTimeCyc::LowCloudsBluePool,CTimeCyc__LowCloudsBluePool,char[],,184,,,0
0xB7AE38,,CTimeCyc::LowCloudsGreenPool,CTimeCyc__LowCloudsGreenPool,char[],,184,,,0
0xB7AEF0,,CTimeCyc::LowCloudsRedPool,CTimeCyc__LowCloudsRedPool,char[],,184,,,0
0xB7AFA8,,CTimeCyc::LightOnGroundPool,CTimeCyc__LightOnGroundPool,char[],,184,,,0
0xB7B060,,CTimeCyc::FogStPool,CTimeCyc__FogStPool,__int16[],,368,,,0
0xB7B1D0,,CTimeCyc::FarClipPool,CTimeCyc__FarClipPool,WORD[184],,368,,,0
0xB7B340,,CTimeCyc::PoleShdPool,CTimeCyc__PoleShdPool,char[],,184,,,0
0xB7B3F8,,CTimeCyc::LightShdPool,CTimeCyc__LightShdPool,char[],,184,,,0
0xB7B4B0,,CTimeCyc::ShdwPool,CTimeCyc__ShdwPool,char[],,184,,,0
0xB7B568,,CTimeCyc::SprBghtPool,CTimeCyc__SprBghtPool,char[],,184,,,0
0xB7B620,,CTimeCyc::SprSzPool,CTimeCyc__SprSzPool,char[],,184,,,0
0xB7B6D8,,CTimeCyc::SunSzPool,CTimeCyc__SunSzPool,char[],,184,,,0
0xB7B790,,CTimeCyc::SuncoronaBluePool,CTimeCyc__SuncoronaBluePool,char[],,184,,,0
0xB7B848,,CTimeCyc::SuncoronaGreenPool,CTimeCyc__SuncoronaGreenPool,char[],,184,,,0
0xB7B900,,CTimeCyc::SuncoronaRedPool,CTimeCyc__SuncoronaRedPool,char[],,184,,,0
0xB7B9B8,,CTimeCyc::SuncoreBluePool,CTimeCyc__SuncoreBluePool,char[],,184,,,0
0xB7BA70,,CTimeCyc::SuncoreGreenPool,CTimeCyc__SuncoreGreenPool,char[],,184,,,0
0xB7BB28,,CTimeCyc::SuncoreRedPool,CTimeCyc__SuncoreRedPool,char[],,184,,,0
0xB7BBE0,,CTimeCyc::SkyBotBluePool,CTimeCyc__SkyBotBluePool,char[],,184,,,0
0xB7BC98,,CTimeCyc__SkyBotGreenPool,CTimeCyc__SkyBotGreenPool,char[],,184,,,0
0xB7BD50,,CTimeCyc::SkyBotRedPool,CTimeCyc__SkyBotRedPool,char[],,184,,,0
0xB7BE08,,CTimeCyc::SkyTopBluePool,CTimeCyc__SkyTopBluePool,char[],,184,,,0
0xB7BEC0,,CTimeCyc::SkyTopGreenPool,CTimeCyc__SkyTopGreenPool,char[],,184,,,0
0xB7BF78,,CTimeCyc::SkyTopRedPool,CTimeCyc__SkyTopRedPool,char[],,184,,,0
0xB7C030,,CTimeCyc::AMB_OBJBluePool,CTimeCyc__AMB_OBJBluePool,char[],,184,,,0
0xB7C0E8,,CTimeCyc::AMB_OBJGreenPool,CTimeCyc__AMB_OBJGreenPool,char[],,184,,,0
0xB7C1A0,,CTimeCyc::AMB_OBJRedPool,CTimeCyc__AMB_OBJRedPool,char[],,184,,,0
0xB7C258,,CTimeCyc::AMBBluePool,CTimeCyc__AMBBluePool,char[],,184,,,0
0xB7C310,,CTimeCyc::AMBGreenPool,CTimeCyc__AMBGreenPool,char[],,184,,,0
0xB7C3C8,,CTimeCyc::AMBRedPool,CTimeCyc__AMBRedPool,char[],,184,,,0
0xB7C484,,_ZN10CTimeCycle16m_bExtraColourOnE,CTimeCycle::m_bExtraColourOn,,,1,,,0
0xB7C4A0,,CTimeCycle__m_fCurrentAmbientRed,CTimeCycle__m_fCurrentAmbientRed,float,,4,,,0
0xB7C4A4,,CTimeCycle::m_fCurrentAmbientGreen,CTimeCycle__m_fCurrentAmbientGreen,float,,4,,,0
0xB7C4A8,,CTimeCycle::m_fCurrentAmbientBlue,CTimeCycle__m_fCurrentAmbientBlue,float,,4,,,0
0xB7C4AC,,CTimeCycle::m_fCurrentAmbientObjRed,CTimeCycle__m_fCurrentAmbientObjRed,float,,4,,,0
0xB7C4B0,,CTimeCycle::m_fCurrentAmbientObjGreen,CTimeCycle__m_fCurrentAmbientObjGreen,float,,4,,,0
0xB7C4B4,,CTimeCycle::m_fCurrentAmbientObjBlue,CTimeCycle__m_fCurrentAmbientObjBlue,float,,4,,,0
0xB7C4B8,,CTimeCycle::m_fCurrentDirectionalRed,CTimeCycle__m_fCurrentDirectionalRed,float,,4,,,0
0xB7C4BC,,CTimeCycle::m_fCurrentDirectionalGreen,CTimeCycle__m_fCurrentDirectionalGreen,float,,4,,,0
0xB7C4C0,,CTimeCycle::m_fCurrentDirectionalBlue,CTimeCycle__m_fCurrentDirectionalBlue,float,,4,,,0
0xB7C4C4,,_ZN10CTimeCycle19m_nCurrentSkyTopRedE,CTimeCycle::m_nCurrentSkyTopRed,__int16,,2,,,0
0xB7C4C6,,_ZN10CTimeCycle21m_nCurrentSkyTopGreenE,CTimeCycle::m_nCurrentSkyTopGreen,__int16,,2,,,0
0xB7C4C8,,_ZN10CTimeCycle20m_nCurrentSkyTopBlueE,CTimeCycle::m_nCurrentSkyTopBlue,__int16,,2,,,0
0xB7C4CA,,_ZN10CTimeCycle22m_nCurrentSkyBottomRedE,CTimeCycle::m_nCurrentSkyBottomRed,__int16,,2,,,0
0xB7C4CC,,_ZN10CTimeCycle24m_nCurrentSkyBottomGreenE,CTimeCycle::m_nCurrentSkyBottomGreen,__int16,,2,,,0
0xB7C4CE,,_ZN10CTimeCycle23m_nCurrentSkyBottomBlueE,CTimeCycle::m_nCurrentSkyBottomBlue,__int16,,2,,,0
0xB7C4D0,,CTimeCycle::m_nCurrentSunCoreRed,CTimeCycle__m_nCurrentSunCoreRed,__int16,,2,,,0
0xB7C4D2,,CTimeCycle::m_nCurrentSunCoreGreen,CTimeCycle__m_nCurrentSunCoreGreen,__int16,,2,,,0
0xB7C4D4,,CTimeCycle::m_nCurrentSunCoreBlue,CTimeCycle__m_nCurrentSunCoreBlue,__int16,,2,,,0
0xB7C4D6,,CTimeCycle::m_nCurrentSunCoronaRed,CTimeCycle__m_nCurrentSunCoronaRed,__int16,,2,,,0
0xB7C4D8,,CTimeCycle::m_nCurrentSunCoronaGreen,CTimeCycle__m_nCurrentSunCoronaGreen,__int16,,2,,,0
0xB7C4DA,,CTimeCycle::m_nCurrentSunCoronaBlue,CTimeCycle__m_nCurrentSunCoronaBlue,__int16,,2,,,0
0xB7C4DC,,CTimeCycle::m_fCurrentSunSize,CTimeCycle__m_fCurrentSunSize,float,,4,,,0
0xB7C4E0,,CTimeCycle::m_fCurrentSpriteSize,CTimeCycle__m_fCurrentSpriteSize,float,,4,,,0
0xB7C4E4,,CTimeCycle::m_fCurrentSpriteBrightness,CTimeCycle__m_fCurrentSpriteBrightness,float,,4,,,0
0xB7C4E8,,_ZN10CTimeCycle24m_nCurrentShadowStrengthE,CTimeCycle::m_nCurrentShadowStrength,float,,4,,,0
0xB7C4EC,,CTimeCycle::m_nCurrentPoleShadowStrength,CTimeCycle__m_nCurrentPoleShadowStrength,__int16,,2,,,0
0xB7C4EE,,CTimeCycle::_padding0,CTimeCycle___padding0,,,1,,,0
0xB7C4F0,,_ZN10CTimeCycle17m_fCurrentFarClipE,CTimeCycle::m_fCurrentFarClip,float,,4,,,0
0xB7C4F4,,_ZN10CTimeCycle18m_fCurrentFogStartE,CTimeCycle::m_fCurrentFogStart,float,,4,,,0
0xB7C4F8,,CTimeCycle::m_fCurrentLightsOnGroundBrightness,CTimeCycle__m_fCurrentLightsOnGroundBrightness,float,,4,,,0
0xB7C4FC,,CTimeCycle::m_nCurrentLowCloudsRed,CTimeCycle__m_nCurrentLowCloudsRed,__int16,,2,,,0
0xB7C4FE,,CTimeCycle::m_nCurrentLowCloudsGreen,CTimeCycle__m_nCurrentLowCloudsGreen,__int16,,2,,,0
0xB7C500,,CTimeCycle::m_nCurrentLowCloudsBlue,CTimeCycle__m_nCurrentLowCloudsBlue,__int16,,2,,,0
0xB7C502,,CTimeCycle::m_nCurrentFluffyCloudsBottomRed,CTimeCycle__m_nCurrentFluffyCloudsBottomRed,__int16,,2,,,0
0xB7C504,,CTimeCycle::m_nCurrentFluffyCloudsBottomGreen,CTimeCycle__m_nCurrentFluffyCloudsBottomGreen,__int16,,2,,,0
0xB7C506,,CTimeCycle::m_nCurrentFluffyCloudsBottomBlue,CTimeCycle__m_nCurrentFluffyCloudsBottomBlue,__int16,,2,,,0
0xB7C508,,CTimeCycle::m_fCurrentWaterRed,CTimeCycle__m_fCurrentWaterRed,float,,4,,,0
0xB7C50C,,CTimeCycle::m_fCurrentWaterGreen,CTimeCycle__m_fCurrentWaterGreen,float,,4,,,0
0xB7C510,,CTimeCycle::m_fCurrentWaterBlue,CTimeCycle__m_fCurrentWaterBlue,float,,4,,,0
0xB7C514,,CTimeCycle::m_fCurrentWaterAlpha,CTimeCycle__m_fCurrentWaterAlpha,float,,4,,,0
0xB7C518,,CTimeCycle::m_fCurrentRGB1Red,CTimeCycle__m_fCurrentRGB1Red,float,,4,,,0
0xB7C51C,,CTimeCycle::m_fCurrentRGB1Green,CTimeCycle__m_fCurrentRGB1Green,float,,4,,,0
0xB7C520,,CTimeCycle::m_fCurrentRGB1Blue,CTimeCycle__m_fCurrentRGB1Blue,float,,4,,,0
0xB7C524,,CTimeCycle::m_fCurrentAlpha1,CTimeCycle__m_fCurrentAlpha1,float,,4,,,0
0xB7C528,,CTimeCycle::m_fCurrentRGB2Red,CTimeCycle__m_fCurrentRGB2Red,float,,4,,,0
0xB7C52C,,CTimeCycle::m_fCurrentRGB2Green,CTimeCycle__m_fCurrentRGB2Green,float,,4,,,0
0xB7C530,,CTimeCycle::m_fCurrentRGB2Blue,CTimeCycle__m_fCurrentRGB2Blue,float,,4,,,0
0xB7C534,,CTimeCycle::m_fCurrentAlpha2,CTimeCycle__m_fCurrentAlpha2,float,,4,,,0
0xB7C538,,CTimeCycle::m_fCurrentCloudAlpha1,CTimeCycle__m_fCurrentCloudAlpha1,float,,4,,,0
0xB7C53C,,CTimeCycle::m_dwCurrentCloudAlpha2,CTimeCycle__m_dwCurrentCloudAlpha2,,,1,,,0
0xB7C540,,CTimeCycle::m_nCurrentCloudAlpha3,CTimeCycle__m_nCurrentCloudAlpha3,,,1,,,0
0xB7C542,,CTimeCycle::_padding1,CTimeCycle___padding1,,,1,,,0
0xB7C544,,CTimeCycle::m_fCurrentIllumination,CTimeCycle__m_fCurrentIllumination,float,,4,,,0
0xB7C548,,_ZN10CTimeCycle16m_CurrentColoursE,CTimeCycle::m_CurrentColours,float,,4,,,0
0xB7CA50,,_ZN10CTimeCycle13m_VectorToSunE,CTimeCycle::m_VectorToSun,,,1,,,0
0xB7CB14,,sun2Dir,sun2Dir,RwV3d,,12,,,0
0xB7CB28,,_timerFunction,_timerFunction,__int64 (__cdecl *)(),,4,,,0
0xB7CB2C,,_timerDivider,_timerDivider,,,1,,,0
0xB7CB30,,_renderTimerPauseTimeLow,_renderTimerPauseTimeLow,,,1,,,0
0xB7CB34,,_renderTimerPauseTimeHigh,_renderTimerPauseTimeHigh,,,1,,,0
0xB7CB38,,_renderStartTimeLow,_renderStartTimeLow,,,1,,,0
0xB7CB3C,,_renderStartTimeHigh,_renderStartTimeHigh,,,1,,,0
0xB7CB40,,_enableTimedebug,_enableTimedebug,,,1,,,0
0xB7CB44,,_renderTimerPauseCount,_renderTimerPauseCount,,,1,,,0
0xB7CB48,,_ZN6CTimer11m_CodePauseE,CTimer::m_CodePause,,,1,,,0
0xB7CB49,,_ZN6CTimer11m_UserPauseE,CTimer::m_UserPause,,,1,,,0
0xB7CB4C,,_ZN6CTimer14m_FrameCounterE,CTimer::m_FrameCounter,,,1,,,0
0xB7CB50,,g_fFPS,g_fFPS,,,1,,,0
0xB7CB54,,_ZN6CTimer15ms_fOldTimeStepE,CTimer::ms_fOldTimeStep,float,,4,,,0
0xB7CB58,,ms_fTimeStepNonClipped,ms_fTimeStepNonClipped,,,1,,,0
0xB7CB5C,,_ZN6CTimer12ms_fTimeStepE,CTimer::ms_fTimeStep,float,,4,,,0
0xB7CB64,,_ZN6CTimer13ms_fTimeScaleE_ptr,_ZN6CTimer13ms_fTimeScaleE_ptr,,,1,,,0
0xB7CB68,,m_snTimeInMillisecondsNonClippedOld,m_snTimeInMillisecondsNonClippedOld,,,1,,,0
0xB7CB78,,_ZN6CTimer30m_snPreviousTimeInMillisecondsE,CTimer::m_snPreviousTimeInMilliseconds,,,1,,,0
0xB7CB7C,,_ZN6CTimer31m_snTimeInMillisecondsPauseModeE,CTimer::m_snTimeInMillisecondsPauseMode,,,1,,,0
0xB7CB80,,m_snTimeInMillisecondsNonClipped,m_snTimeInMillisecondsNonClipped,,,1,,,0
0xB7CB84,,_ZN6CTimer22m_snTimeInMillisecondsE,CTimer::m_snTimeInMilliseconds,int,,4,,,0
0xB7CB89,,_ZN6CTimer21bSkipProcessThisFrameE,CTimer::bSkipProcessThisFrame,,,1,,,0
0xB7CB8C,,_ZN7CWanted30bUseNewsHeliInAdditionToPoliceE,CWanted::bUseNewsHeliInAdditionToPolice,,,1,,,0
0xB7CD60,,_ZN6CWorld27ms_iProcessLineNumCrossingsE,CWorld::ms_iProcessLineNumCrossings,,,1,,,0
0xB7CD64,,_ZN6CWorld17fWeaponSpreadRateE,CWorld::fWeaponSpreadRate,float,,4,,,0
0xB7CD68,,_ZN6CWorld13pIgnoreEntityE,CWorld::pIgnoreEntity,_CPlaceable *,,4,,,0
0xB7CD6C,,_ZN6CWorld12bSecondShiftE,CWorld::bSecondShift,,,1,,,0
0xB7CD6D,,_ZN6CWorld20bProcessCutsceneOnlyE,CWorld::bProcessCutsceneOnly,,,1,,,0
0xB7CD6E,,_ZN6CWorld20bForceProcessControlE,CWorld::bForceProcessControl,,,1,,,0
0xB7CD6F,,_ZN6CWorld14bIncludeBikersE,CWorld::bIncludeBikers,,,1,,,0
0xB7CD70,,_ZN6CWorld16bIncludeCarTyresE,CWorld::bIncludeCarTyres,,,1,,,0
0xB7CD71,,_ZN6CWorld16bIncludeDeadPedsE,CWorld::bIncludeDeadPeds,,,1,,,0
0xB7CD72,,_ZN6CWorld22bNoMoreCollisionTorqueE,CWorld::bNoMoreCollisionTorque,,,1,,,0
0xB7CD73,,_ZN6CWorld19bDoingCarCollisionsE,CWorld::bDoingCarCollisions,,,1,,,0
0xB7CD74,,_ZN6CWorld13PlayerInFocusE,CWorld::PlayerInFocus,,,1,,,0
0xB7CD78,,_ZN6CWorld19ms_nCurrentScanCodeE,CWorld::ms_nCurrentScanCode,,,1,,,0
0xB7CD7C,,FilledColPointIndex,FilledColPointIndex,,,1,,,0
0xB7CD98,,_ZN6CWorld7PlayersE,CWorld::Players,CPlayerInfo[2],,800,,,0
0xB7D0B8,,_ZN6CWorld11ms_aSectorsE,CWorld::ms_aSectors,CSector[14400],,115200,,,0
0xB992B8,,_ZN6CWorld17ms_aRepeatSectorsE,CWorld::ms_aRepeatSectors,CRepeatSector[256],,3072,,,0
0xB99EB8,,_ZN6CWorld15ms_aLodPtrListsE,CWorld::ms_aLodPtrLists,CPtrListSingleLink[900],,3600,,,0
0xB9ACC8,,_ZN6CWorld23ms_listMovingEntityPtrsE,CWorld::ms_listMovingEntityPtrs,CPtrListDoubleLink,,4,,,0
0xB9ACCC,,_ZN6CWorld29ms_listObjectsWithControlCodeE,CWorld::ms_listObjectsWithControlCode,CPtrListDoubleLink,,4,,,0
0xB9ACD0,,_ZN6CWorld13m_aTempColPtsE,CWorld::m_aTempColPts,CColPoint[32],,1408,,,0
0xB9B250,,gaTempSphereColPoints,gaTempSphereColPoints,CColPoint,,1408,,,0
0xB9B7EC,,_ZN13CLocalisation9nastyGameE,CLocalisation::nastyGame,,,1,,,0
0xB9B7ED,,_ZN13CLocalisation10germanGameE,CLocalisation::germanGame,,,1,,,0
0xB9B7EE,,_ZN13CLocalisation10frenchGameE,CLocalisation::frenchGame,,,1,,,0
0xB9B870,,obrstr,obrstr,,,1,,,0
0xB9B8F0,,bHungryMessageShown,bHungryMessageShown,,,1,,,0
0xB9B8F1,,gLastHungryState,gLastHungryState,,,1,,,0
0xB9B8F2,,lastTimeHungryStateProcessed,lastTimeHungryStateProcessed,,,1,,,0
0xB9B9A8,,_ZN11CReferences5aRefsE,CReferences::aRefs,,,1,,,0
0xBA1768,,_ZN11CReferences10pEmptyListE,CReferences::pEmptyList,,,1,,"свободные узлы связного списка, используемые для связывания объектов",0
0xBA1788,,_ZN12CUserDisplay10OnscnTimerE,CUserDisplay::OnscnTimer,COnscreenTimer,,338,,,0
0xBA18F4,,_ZN12CUserDisplay9PlaceNameE,CUserDisplay::PlaceName,CPlaceName,,8,,,0
0xBA18FC,,_ZN12CUserDisplay14CurrentVehicleE,CUserDisplay::CurrentVehicle,,,1,,,0
0xBA1900,,_ZN9CTheZones21TotalNumberOfMapZonesE,CTheZones::TotalNumberOfMapZones,,,1,,,0
0xBA1908,,_ZN9CTheZones12MapZoneArrayE,CTheZones::MapZoneArray,,,1,,,0
0xBA1DE8,,_ZN9CTheZones22TotalNumberOfZoneInfosE,CTheZones::TotalNumberOfZoneInfos,,,1,,,0
0xBA1DF0,,_ZN9CTheZones13ZoneInfoArrayE,CTheZones::ZoneInfoArray,,,1,,,0
0xBA372C,,_ZN9CTheZones13ZonesRevealedE,CTheZones::ZonesRevealed,,,1,,,0
0xBA3730,,_ZN9CTheZones12ZonesVisitedE,CTheZones::ZonesVisited,char[100],,100,,,0
0xBA3794,,_ZN9CTheZones28TotalNumberOfNavigationZonesE,CTheZones::TotalNumberOfNavigationZones,,,1,,,0
0xBA3798,,_ZN9CTheZones19NavigationZoneArrayE,CTheZones::NavigationZoneArray,,,1,,,0
0xBA6718,,_ZN9CTheZones11m_CurrLevelE,CTheZones::m_CurrLevel,,,1,,,0
0xBA6720,,lastTime,lastTime,,,1,,,0
0xBA6744,,bInvertMouseX,bInvertMouseX,,,1,,,0
0xBA6745,,bInvertMouseY,bInvertMouseY,,,1,,,0
0xBA6748,,FrontEndMenuManager,FrontEndMenuManager,,,1,,,0
0xBA82D8,,MenuNumber,MenuNumber,tMenuPanel *[2],,8,,,0
0xBA82E0,,_ZN11CMenuSystem9MenuInUseE,CMenuSystem::MenuInUse,char[2],,2,,,0
0xBA82E2,,_ZN11CMenuSystem16CurrentMenuInUseE,CMenuSystem::CurrentMenuInUse,,,1,,,0
0xBA82E3,,_ZN11CMenuSystem16num_menus_in_useE,CMenuSystem::num_menus_in_use,,,1,,,0
0xBA8300,,_ZN6CRadar17airstrip_locationE,CRadar::airstrip_location,,,1,,,0
